Ano,Ambito,Departamento,Provincia,Distrito,Organizacion,Votos,Validos,Emitidos
2006,PERU,CAJAMARCA,CAJAMARCA,JESUS,PARTIDO RENACIMIENTO ANDINO,8,0.160 %,0.108 %
2006,PERU,CAJAMARCA,CAJAMARCA,JESUS,CON FUERZA PERU,7,0.140 %,0.094 %
2006,PERU,CAJAMARCA,CAJAMARCA,JESUS,PROGRESEMOS PERU,7,0.140 %,0.094 %
2006,PERU,CAJAMARCA,CAJAMARCA,JESUS,Y SE LLAMA PERU,2,0.040 %,0.027 %
2006,PERU,CAJAMARCA,CAJAMARCA,JESUS,Votos Blancos,"2,034",,27.335 %
2006,PERU,CAJAMARCA,CAJAMARCA,JESUS,Votos Nulos,414,,5.564 %
2006,PERU,CAJAMARCA,CAJAMARCA,JESUS,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,ALIANZA POR EL FUTURO,717,44.015 %,29.301 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,PARTIDO APRISTA PERUANO,320,19.644 %,13.077 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,UNION POR EL PERU,281,17.250 %,11.483 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,UNIDAD NACIONAL,168,10.313 %,6.866 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,RESTAURACION NACIONAL,56,3.438 %,2.289 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,FRENTE DE CENTRO,33,2.026 %,1.349 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,16,0.982 %,0.654 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,PARTIDO RECONSTRUCCION DEMOCRATICA,12,0.737 %,0.490 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,PARTIDO JUSTICIA NACIONAL,9,0.552 %,0.368 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,FUERZA DEMOCRATICA,6,0.368 %,0.245 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,MOVIMIENTO NUEVA IZQUIERDA,2,0.123 %,0.082 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,PARTIDO RENACIMIENTO ANDINO,2,0.123 %,0.082 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,PARTIDO SOCIALISTA,2,0.123 %,0.082 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,CONCERTACION DESCENTRALISTA,1,0.061 %,0.041 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,PROGRESEMOS PERU,1,0.061 %,0.041 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,CON FUERZA PERU,1,0.061 %,0.041 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,Y SE LLAMA PERU,1,0.061 %,0.041 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,PERU AHORA,1,0.061 %,0.041 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,ALIANZA PARA EL PROGRESO,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,RESURGIMIENTO PERUANO,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,Votos Blancos,471,,19.248 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,Votos Nulos,347,,14.181 %
2006,PERU,CAJAMARCA,CAJAMARCA,LLACANORA,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,ALIANZA POR EL FUTURO,"3,726",33.176 %,24.615 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,PARTIDO APRISTA PERUANO,"2,460",21.904 %,16.252 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,UNION POR EL PERU,"1,947",17.336 %,12.863 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,UNIDAD NACIONAL,"1,475",13.133 %,9.744 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,RESTAURACION NACIONAL,505,4.496 %,3.336 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,FRENTE DE CENTRO,425,3.784 %,2.808 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,132,1.175 %,0.872 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,PARTIDO RECONSTRUCCION DEMOCRATICA,125,1.113 %,0.826 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,PERU AHORA,94,0.837 %,0.621 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,CONCERTACION DESCENTRALISTA,78,0.695 %,0.515 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,PARTIDO JUSTICIA NACIONAL,67,0.597 %,0.443 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,FUERZA DEMOCRATICA,46,0.410 %,0.304 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,PROGRESEMOS PERU,32,0.285 %,0.211 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,ALIANZA PARA EL PROGRESO,22,0.196 %,0.145 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,CON FUERZA PERU,21,0.187 %,0.139 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,PARTIDO RENACIMIENTO ANDINO,19,0.169 %,0.126 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,PARTIDO SOCIALISTA,19,0.169 %,0.126 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,RESURGIMIENTO PERUANO,16,0.142 %,0.106 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,MOVIMIENTO NUEVA IZQUIERDA,14,0.125 %,0.092 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,Y SE LLAMA PERU,8,0.071 %,0.053 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,Votos Blancos,"3,270",,21.603 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,Votos Nulos,636,,4.202 %
2006,PERU,CAJAMARCA,CAJAMARCA,LOS BA?OS DEL INCA,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,UNION POR EL PERU,937,30.945 %,21.393 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,PARTIDO APRISTA PERUANO,743,24.538 %,16.963 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,ALIANZA POR EL FUTURO,674,22.259 %,15.388 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,UNIDAD NACIONAL,313,10.337 %,7.146 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,FRENTE DE CENTRO,100,3.303 %,2.283 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,RESTAURACION NACIONAL,62,2.048 %,1.416 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,49,1.618 %,1.119 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,CONCERTACION DESCENTRALISTA,28,0.925 %,0.639 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,PARTIDO RECONSTRUCCION DEMOCRATICA,27,0.892 %,0.616 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,PARTIDO JUSTICIA NACIONAL,24,0.793 %,0.548 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,PERU AHORA,16,0.528 %,0.365 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,ALIANZA PARA EL PROGRESO,13,0.429 %,0.297 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,MOVIMIENTO NUEVA IZQUIERDA,11,0.363 %,0.251 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,PARTIDO SOCIALISTA,8,0.264 %,0.183 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,RESURGIMIENTO PERUANO,8,0.264 %,0.183 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,Y SE LLAMA PERU,5,0.165 %,0.114 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,FUERZA DEMOCRATICA,4,0.132 %,0.091 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,PARTIDO RENACIMIENTO ANDINO,3,0.099 %,0.068 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,PROGRESEMOS PERU,2,0.066 %,0.046 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,CON FUERZA PERU,1,0.033 %,0.023 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,Votos Blancos,"1,157",,26.416 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,Votos Nulos,195,,4.452 %
2006,PERU,CAJAMARCA,CAJAMARCA,MAGDALENA,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,ALIANZA POR EL FUTURO,515,31.307 %,18.892 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,PARTIDO APRISTA PERUANO,388,23.587 %,14.233 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,UNION POR EL PERU,347,21.094 %,12.729 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,UNIDAD NACIONAL,234,14.225 %,8.584 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,FRENTE DE CENTRO,66,4.012 %,2.421 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,31,1.884 %,1.137 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,RESTAURACION NACIONAL,25,1.520 %,0.917 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,PARTIDO RECONSTRUCCION DEMOCRATICA,8,0.486 %,0.293 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,PARTIDO JUSTICIA NACIONAL,7,0.426 %,0.257 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,ALIANZA PARA EL PROGRESO,7,0.426 %,0.257 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,CON FUERZA PERU,4,0.243 %,0.147 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,RESURGIMIENTO PERUANO,4,0.243 %,0.147 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,PROGRESEMOS PERU,3,0.182 %,0.110 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,FUERZA DEMOCRATICA,3,0.182 %,0.110 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,Y SE LLAMA PERU,1,0.061 %,0.037 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,PARTIDO RENACIMIENTO ANDINO,1,0.061 %,0.037 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,PERU AHORA,1,0.061 %,0.037 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,CONCERTACION DESCENTRALISTA,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,MOVIMIENTO NUEVA IZQUIERDA,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,PARTIDO SOCIALISTA,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,Votos Blancos,623,,22.854 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,Votos Nulos,458,,16.801 %
2006,PERU,CAJAMARCA,CAJAMARCA,MATARA,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,ALIANZA POR EL FUTURO,"1,077",39.407 %,25.187 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,UNION POR EL PERU,527,19.283 %,12.325 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,PARTIDO APRISTA PERUANO,484,17.709 %,11.319 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,UNIDAD NACIONAL,306,11.196 %,7.156 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,87,3.183 %,2.035 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,RESTAURACION NACIONAL,78,2.854 %,1.824 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,FRENTE DE CENTRO,67,2.452 %,1.567 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,PARTIDO RECONSTRUCCION DEMOCRATICA,22,0.805 %,0.514 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,PARTIDO JUSTICIA NACIONAL,17,0.622 %,0.398 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,CONCERTACION DESCENTRALISTA,15,0.549 %,0.351 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,ALIANZA PARA EL PROGRESO,11,0.402 %,0.257 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,RESURGIMIENTO PERUANO,9,0.329 %,0.210 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,PROGRESEMOS PERU,7,0.256 %,0.164 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,FUERZA DEMOCRATICA,6,0.220 %,0.140 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,PERU AHORA,6,0.220 %,0.140 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,MOVIMIENTO NUEVA IZQUIERDA,4,0.146 %,0.094 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,PARTIDO RENACIMIENTO ANDINO,4,0.146 %,0.094 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,CON FUERZA PERU,3,0.110 %,0.070 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,Y SE LLAMA PERU,2,0.073 %,0.047 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,PARTIDO SOCIALISTA,1,0.037 %,0.023 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,Votos Blancos,"1,171",,27.385 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,Votos Nulos,372,,8.700 %
2006,PERU,CAJAMARCA,CAJAMARCA,NAMORA,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,ALIANZA POR EL FUTURO,644,33.264 %,23.941 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,UNION POR EL PERU,485,25.052 %,18.030 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,PARTIDO APRISTA PERUANO,375,19.370 %,13.941 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,UNIDAD NACIONAL,240,12.397 %,8.922 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,FRENTE DE CENTRO,65,3.357 %,2.416 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,RESTAURACION NACIONAL,48,2.479 %,1.784 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,21,1.085 %,0.781 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,PARTIDO JUSTICIA NACIONAL,14,0.723 %,0.520 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,PARTIDO RECONSTRUCCION DEMOCRATICA,11,0.568 %,0.409 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,PERU AHORA,8,0.413 %,0.297 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,MOVIMIENTO NUEVA IZQUIERDA,8,0.413 %,0.297 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,ALIANZA PARA EL PROGRESO,5,0.258 %,0.186 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,RESURGIMIENTO PERUANO,3,0.155 %,0.112 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,FUERZA DEMOCRATICA,3,0.155 %,0.112 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,Y SE LLAMA PERU,2,0.103 %,0.074 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,PARTIDO SOCIALISTA,2,0.103 %,0.074 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,PROGRESEMOS PERU,1,0.052 %,0.037 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,PARTIDO RENACIMIENTO ANDINO,1,0.052 %,0.037 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,CONCERTACION DESCENTRALISTA,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,CON FUERZA PERU,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,Votos Blancos,643,,23.903 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,Votos Nulos,111,,4.126 %
2006,PERU,CAJAMARCA,CAJAMARCA,SAN JUAN,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,PARTIDO APRISTA PERUANO,"2,830",28.960 %,22.075 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,UNION POR EL PERU,"2,503",25.614 %,19.524 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,UNIDAD NACIONAL,"1,462",14.961 %,11.404 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,FRENTE DE CENTRO,"1,350",13.815 %,10.530 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,ALIANZA POR EL FUTURO,"1,047",10.714 %,8.167 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,RESTAURACION NACIONAL,208,2.129 %,1.622 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,PARTIDO JUSTICIA NACIONAL,65,0.665 %,0.507 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,ALIANZA PARA EL PROGRESO,44,0.450 %,0.343 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,36,0.368 %,0.281 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,CONCERTACION DESCENTRALISTA,36,0.368 %,0.281 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,PERU AHORA,30,0.307 %,0.234 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,PARTIDO SOCIALISTA,25,0.256 %,0.195 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,CON FUERZA PERU,25,0.256 %,0.195 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,FUERZA DEMOCRATICA,23,0.235 %,0.179 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,MOVIMIENTO NUEVA IZQUIERDA,21,0.215 %,0.164 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,PARTIDO RECONSTRUCCION DEMOCRATICA,20,0.205 %,0.156 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,PROGRESEMOS PERU,18,0.184 %,0.140 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,RESURGIMIENTO PERUANO,16,0.164 %,0.125 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,PARTIDO RENACIMIENTO ANDINO,10,0.102 %,0.078 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,Y SE LLAMA PERU,3,0.031 %,0.023 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,Votos Blancos,"2,569",,20.039 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,Votos Nulos,479,,3.736 %
2006,PERU,CAJAMARCA,CELENDIN,CELENDIN,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,UNIDAD NACIONAL,236,36.589 %,19.553 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,UNION POR EL PERU,223,34.574 %,18.476 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,PARTIDO APRISTA PERUANO,69,10.698 %,5.717 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,FRENTE DE CENTRO,44,6.822 %,3.645 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,ALIANZA POR EL FUTURO,32,4.961 %,2.651 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,ALIANZA PARA EL PROGRESO,12,1.860 %,0.994 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,PARTIDO JUSTICIA NACIONAL,7,1.085 %,0.580 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,CONCERTACION DESCENTRALISTA,5,0.775 %,0.414 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,RESURGIMIENTO PERUANO,4,0.620 %,0.331 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,FUERZA DEMOCRATICA,3,0.465 %,0.249 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,PARTIDO RECONSTRUCCION DEMOCRATICA,2,0.310 %,0.166 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,2,0.310 %,0.166 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,PARTIDO SOCIALISTA,1,0.155 %,0.083 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,CON FUERZA PERU,1,0.155 %,0.083 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,Y SE LLAMA PERU,1,0.155 %,0.083 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,MOVIMIENTO NUEVA IZQUIERDA,1,0.155 %,0.083 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,PARTIDO RENACIMIENTO ANDINO,1,0.155 %,0.083 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,PROGRESEMOS PERU,1,0.155 %,0.083 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,RESTAURACION NACIONAL,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,PERU AHORA,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,Votos Blancos,493,,40.845 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,Votos Nulos,69,,5.717 %
2006,PERU,CAJAMARCA,CELENDIN,CHUMUCH,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,UNION POR EL PERU,510,31.022 %,19.729 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,PARTIDO APRISTA PERUANO,448,27.251 %,17.331 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,ALIANZA POR EL FUTURO,201,12.226 %,7.776 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,UNIDAD NACIONAL,196,11.922 %,7.582 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,FRENTE DE CENTRO,176,10.706 %,6.809 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,34,2.068 %,1.315 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,RESTAURACION NACIONAL,16,0.973 %,0.619 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,PARTIDO JUSTICIA NACIONAL,11,0.669 %,0.426 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,ALIANZA PARA EL PROGRESO,11,0.669 %,0.426 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,RESURGIMIENTO PERUANO,10,0.608 %,0.387 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,PROGRESEMOS PERU,7,0.426 %,0.271 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,PARTIDO RECONSTRUCCION DEMOCRATICA,6,0.365 %,0.232 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,PARTIDO RENACIMIENTO ANDINO,4,0.243 %,0.155 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,CONCERTACION DESCENTRALISTA,4,0.243 %,0.155 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,FUERZA DEMOCRATICA,3,0.182 %,0.116 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,PERU AHORA,3,0.182 %,0.116 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,MOVIMIENTO NUEVA IZQUIERDA,2,0.122 %,0.077 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,CON FUERZA PERU,1,0.061 %,0.039 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,PARTIDO SOCIALISTA,1,0.061 %,0.039 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,Y SE LLAMA PERU,0,0.000 %,0.000 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,Votos Blancos,790,,30.561 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,Votos Nulos,151,,5.841 %
2006,PERU,CAJAMARCA,CELENDIN,CORTEGANA,Votos Impugnados,0,,0.000 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,PARTIDO APRISTA PERUANO,775,39.846 %,18.643 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,UNION POR EL PERU,528,27.147 %,12.701 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,ALIANZA POR EL FUTURO,214,11.003 %,5.148 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,UNIDAD NACIONAL,190,9.769 %,4.571 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,FRENTE DE CENTRO,76,3.907 %,1.828 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,RESTAURACION NACIONAL,29,1.491 %,0.698 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,RESURGIMIENTO PERUANO,26,1.337 %,0.625 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,23,1.183 %,0.553 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,ALIANZA PARA EL PROGRESO,19,0.977 %,0.457 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,PARTIDO JUSTICIA NACIONAL,17,0.874 %,0.409 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,CONCERTACION DESCENTRALISTA,11,0.566 %,0.265 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,FUERZA DEMOCRATICA,8,0.411 %,0.192 %
2006,PERU,CAJAMARCA,CELENDIN,HUASMIN,PARTIDO RECONSTRUCCION DEMOCRATICA,7,0.360 %,0.168 %
